,utc_timestamp,cet_cest_timestamp,DE_KN_residential4_dishwasher,DE_KN_residential4_ev,DE_KN_residential4_freezer,DE_KN_residential4_grid_import,DE_KN_residential4_heat_pump,DE_KN_residential4_refrigerator,DE_KN_residential4_washing_machine
10833,2016-12-28T11:00:00Z,2016-12-28T12:00:00+0100,132.1748,1174.4056,197.1788,5073.68387408,-2406.62762937,182.0112,132.1748
10834,2016-12-28T12:00:00Z,2016-12-28T13:00:00+0100,132.187,1174.514,197.197,5075.4991575,-2404.89304768,182.028,132.187
10835,2016-12-28T13:00:00Z,2016-12-28T14:00:00+0100,132.1992,1174.6224,197.2152,5077.31514112,-2403.15892791,182.0448,132.1992
10836,2016-12-28T14:00:00Z,2016-12-28T15:00:00+0100,132.2114,1174.7308,197.2334,5079.13182506,-2401.42527,182.0616,132.2114
10837,2016-12-28T15:00:00Z,2016-12-28T16:00:00+0100,132.2236,1174.8392,197.2516,5080.94920944,-2399.69207389,182.0784,132.2236
10838,2016-12-28T16:00:00Z,2016-12-28T17:00:00+0100,132.2358,1174.9476,197.2698,5082.76729438,-2397.95933952,182.0952,132.2358
10839,2016-12-28T17:00:00Z,2016-12-28T18:00:00+0100,132.248,1175.056,197.288,5084.58608,-2396.22706683,182.112,132.248
10840,2016-12-28T18:00:00Z,2016-12-28T19:00:00+0100,132.2602,1175.1644,197.3062,5086.40556642,-2394.49525576,182.1288,132.2602
10841,2016-12-28T19:00:00Z,2016-12-28T20:00:00+0100,132.2724,1175.2728,197.3244,5088.22575376,-2392.76390625,182.1456,132.2724
10842,2016-12-28T20:00:00Z,2016-12-28T21:00:00+0100,132.2846,1175.3812,197.3426,5090.04664214,-2391.03301824,182.1624,132.2846
10843,2016-12-28T21:00:00Z,2016-12-28T22:00:00+0100,132.2968,1175.4896,197.3608,5091.86823168,-2389.30259167,182.1792,132.2968
10844,2016-12-28T22:00:00Z,2016-12-28T23:00:00+0100,132.309,1175.598,197.379,5093.6905225,-2387.57262648,182.196,132.309
10845,2016-12-28T23:00:00Z,2016-12-29T00:00:00+0100,132.3212,1175.7064,197.3972,5095.51351472,-2385.84312261,182.2128,132.3212
10846,2016-12-29T00:00:00Z,2016-12-29T01:00:00+0100,132.3334,1175.8148,197.4154,5097.33720846,-2384.11408,182.2296,132.3334
10847,2016-12-29T01:00:00Z,2016-12-29T02:00:00+0100,132.3456,1175.9232,197.4336,5099.16160384,-2382.38549859,182.2464,132.3456
10848,2016-12-29T02:00:00Z,2016-12-29T03:00:00+0100,132.3578,1176.0316,197.4518,5100.98670098,-2380.65737832,182.2632,132.3578
10849,2016-12-29T03:00:00Z,2016-12-29T04:00:00+0100,132.37,1176.14,197.47,5102.8125,-2378.92971913,182.28,132.37
10850,2016-12-29T04:00:00Z,2016-12-29T05:00:00+0100,132.3822,1176.2484,197.4882,5104.63900102,-2377.20252096,182.2968,132.3822
10851,2016-12-29T05:00:00Z,2016-12-29T06:00:00+0100,132.3944,1176.3568,197.5064,5106.46620416,-2375.47578375,182.3136,132.3944
10852,2016-12-29T06:00:00Z,2016-12-29T07:00:00+0100,132.4066,1176.4652,197.5246,5108.29410954,-2373.74950744,182.3304,132.4066
10853,2016-12-29T07:00:00Z,2016-12-29T08:00:00+0100,132.4188,1176.5736,197.5428,5110.12271728,-2372.02369197,182.3472,132.4188
10854,2016-12-29T08:00:00Z,2016-12-29T09:00:00+0100,132.431,1176.682,197.561,5111.9520275,-2370.29833728,182.364,132.431
10855,2016-12-29T09:00:00Z,2016-12-29T10:00:00+0100,132.4432,1176.7904,197.5792,5113.78204032,-2368.57344331,182.3808,132.4432
10856,2016-12-29T10:00:00Z,2016-12-29T11:00:00+0100,132.4554,1176.8988,197.5974,5115.61275586,-2366.84901,182.3976,132.4554
10857,2016-12-29T11:00:00Z,2016-12-29T12:00:00+0100,132.4676,1177.0072,197.6156,5117.44417424,-2365.12503729,182.4144,132.4676
10858,2016-12-29T12:00:00Z,2016-12-29T13:00:00+0100,132.4798,1177.1156,197.6338,5119.27629558,-2363.40152512,182.4312,132.4798
10859,2016-12-29T13:00:00Z,2016-12-29T14:00:00+0100,132.492,1177.224,197.652,5121.10912,-2361.67847343,182.448,132.492
10860,2016-12-29T14:00:00Z,2016-12-29T15:00:00+0100,132.5042,1177.3324,197.6702,5122.94264762,-2359.95588216,182.4648,132.5042
10861,2016-12-29T15:00:00Z,2016-12-29T16:00:00+0100,132.5164,1177.4408,197.6884,5124.77687856,-2358.23375125,182.4816,132.5164
10862,2016-12-29T16:00:00Z,2016-12-29T17:00:00+0100,132.5286,1177.5492,197.7066,5126.61181294,-2356.51208064,182.4984,132.5286
10863,2016-12-29T17:00:00Z,2016-12-29T18:00:00+0100,132.5408,1177.6576,197.7248,5128.44745088,-2354.79087027,182.5152,132.5408
10864,2016-12-29T18:00:00Z,2016-12-29T19:00:00+0100,132.553,1177.766,197.743,5130.2837925,-2353.07012008,182.532,132.553
10865,2016-12-29T19:00:00Z,2016-12-29T20:00:00+0100,132.5652,1177.8744,197.7612,5132.12083792,-2351.34983001,182.5488,132.5652
10866,2016-12-29T20:00:00Z,2016-12-29T21:00:00+0100,132.5774,1177.9828,197.7794,5133.95858726,-2349.63,182.5656,132.5774
10867,2016-12-29T21:00:00Z,2016-12-29T22:00:00+0100,132.5896,1178.0912,197.7976,5135.79704064,-2347.91062999,182.5824,132.5896
10868,2016-12-29T22:00:00Z,2016-12-29T23:00:00+0100,132.6018,1178.1996,197.8158,5137.63619818,-2346.19171992,182.5992,132.6018
10869,2016-12-29T23:00:00Z,2016-12-30T00:00:00+0100,132.614,1178.308,197.834,5139.47606,-2344.47326973,182.616,132.614
10870,2016-12-30T00:00:00Z,2016-12-30T01:00:00+0100,132.6262,1178.4164,197.8522,5141.31662622,-2342.75527936,182.6328,132.6262
10871,2016-12-30T01:00:00Z,2016-12-30T02:00:00+0100,132.6384,1178.5248,197.8704,5143.15789696,-2341.03774875,182.6496,132.6384
10872,2016-12-30T02:00:00Z,2016-12-30T03:00:00+0100,132.6506,1178.6332,197.8886,5144.99987234,-2339.32067784,182.6664,132.6506
10873,2016-12-30T03:00:00Z,2016-12-30T04:00:00+0100,132.6628,1178.7416,197.9068,5146.84255248,-2337.60406657,182.6832,132.6628
10874,2016-12-30T04:00:00Z,2016-12-30T05:00:00+0100,132.675,1178.85,197.925,5148.6859375,-2335.88791488,182.7,132.675
10875,2016-12-30T05:00:00Z,2016-12-30T06:00:00+0100,132.6872,1178.9584,197.9432,5150.53002752,-2334.17222271,182.7168,132.6872
10876,2016-12-30T06:00:00Z,2016-12-30T07:00:00+0100,132.6994,1179.0668,197.9614,5152.37482266,-2332.45699,182.7336,132.6994
10877,2016-12-30T07:00:00Z,2016-12-30T08:00:00+0100,132.7116,1179.1752,197.9796,5154.22032304,-2330.74221669,182.7504,132.7116
10878,2016-12-30T08:00:00Z,2016-12-30T09:00:00+0100,132.7238,1179.2836,197.9978,5156.06652878,-2329.02790272,182.7672,132.7238
10879,2016-12-30T09:00:00Z,2016-12-30T10:00:00+0100,132.736,1179.392,198.016,5157.91344,-2327.31404803,182.784,132.736
10880,2016-12-30T10:00:00Z,2016-12-30T11:00:00+0100,132.7482,1179.5004,198.0342,5159.76105682,-2325.60065256,182.8008,132.7482
10881,2016-12-30T11:00:00Z,2016-12-30T12:00:00+0100,132.7604,1179.6088,198.0524,5161.60937936,-2323.88771625,182.8176,132.7604
10882,2016-12-30T12:00:00Z,2016-12-30T13:00:00+0100,132.7726,1179.7172,198.0706,5163.45840774,-2322.17523904,182.8344,132.7726
10883,2016-12-30T13:00:00Z,2016-12-30T14:00:00+0100,132.7848,1179.8256,198.0888,5165.30814208,-2320.46322087,182.8512,132.7848
10884,2016-12-30T14:00:00Z,2016-12-30T15:00:00+0100,132.797,1179.934,198.107,5167.1585825,-2318.75166168,182.868,132.797
10885,2016-12-30T15:00:00Z,2016-12-30T16:00:00+0100,132.8092,1180.0424,198.1252,5169.00972912,-2317.04056141,182.8848,132.8092
10886,2016-12-30T16:00:00Z,2016-12-30T17:00:00+0100,132.8214,1180.1508,198.1434,5170.86158206,-2315.32992,182.9016,132.8214
10887,2016-12-30T17:00:00Z,2016-12-30T18:00:00+0100,132.8336,1180.2592,198.1616,5172.71414144,-2313.61973739,182.9184,132.8336
10888,2016-12-30T18:00:00Z,2016-12-30T19:00:00+0100,132.8458,1180.3676,198.1798,5174.56740738,-2311.91001352,182.9352,132.8458
10889,2016-12-30T19:00:00Z,2016-12-30T20:00:00+0100,132.858,1180.476,198.198,5176.42138,-2310.20074833,182.952,132.858
10890,2016-12-30T20:00:00Z,2016-12-30T21:00:00+0100,132.8702,1180.5844,198.2162,5178.27605942,-2308.49194176,182.9688,132.8702
10891,2016-12-30T21:00:00Z,2016-12-30T22:00:00+0100,132.8824,1180.6928,198.2344,5180.13144576,-2306.78359375,182.9856,132.8824
10892,2016-12-30T22:00:00Z,2016-12-30T23:00:00+0100,132.8946,1180.8012,198.2526,5181.98753914,-2305.07570424,183.0024,132.8946
10893,2016-12-30T23:00:00Z,2016-12-31T00:00:00+0100,132.9068,1180.9096,198.2708,5183.84433968,-2303.36827317,183.0192,132.9068
10894,2016-12-31T00:00:00Z,2016-12-31T01:00:00+0100,132.919,1181.018,198.289,5185.7018475,-2301.66130048,183.036,132.919
10895,2016-12-31T01:00:00Z,2016-12-31T02:00:00+0100,132.9312,1181.1264,198.3072,5187.56006272,-2299.95478611,183.0528,132.9312
10896,2016-12-31T02:00:00Z,2016-12-31T03:00:00+0100,132.9434,1181.2348,198.3254,5189.41898546,-2298.24873,183.0696,132.9434
10897,2016-12-31T03:00:00Z,2016-12-31T04:00:00+0100,132.9556,1181.3432,198.3436,5191.27861584,-2296.54313209,183.0864,132.9556
10898,2016-12-31T04:00:00Z,2016-12-31T05:00:00+0100,132.9678,1181.4516,198.3618,5193.13895398,-2294.83799232,183.1032,132.9678
10899,2016-12-31T05:00:00Z,2016-12-31T06:00:00+0100,132.98,1181.56,198.38,5195.0,-2293.13331063,183.12,132.98
10900,2016-12-31T06:00:00Z,2016-12-31T07:00:00+0100,132.9922,1181.6684,198.3982,5196.86175402,-2291.42908696,183.1368,132.9922
10901,2016-12-31T07:00:00Z,2016-12-31T08:00:00+0100,133.0044,1181.7768,198.4164,5198.72421616,-2289.72532125,183.1536,133.0044
10902,2016-12-31T08:00:00Z,2016-12-31T09:00:00+0100,133.0166,1181.8852,198.4346,5200.58738654,-2288.02201344,183.1704,133.0166
10903,2016-12-31T09:00:00Z,2016-12-31T10:00:00+0100,133.0288,1181.9936,198.4528,5202.45126528,-2286.31916347,183.1872,133.0288
10904,2016-12-31T10:00:00Z,2016-12-31T11:00:00+0100,133.041,1182.102,198.471,5204.3158525,-2284.61677128,183.204,133.041
10905,2016-12-31T11:00:00Z,2016-12-31T12:00:00+0100,133.0532,1182.2104,198.4892,5206.18114832,-2282.91483681,183.2208,133.0532
10906,2016-12-31T12:00:00Z,2016-12-31T13:00:00+0100,133.0654,1182.3188,198.5074,5208.04715286,-2281.21336,183.2376,133.0654
10907,2016-12-31T13:00:00Z,2016-12-31T14:00:00+0100,133.0776,1182.4272,198.5256,5209.91386624,-2279.51234079,183.2544,133.0776
10908,2016-12-31T14:00:00Z,2016-12-31T15:00:00+0100,133.0898,1182.5356,198.5438,5211.78128858,-2277.81177912,183.2712,133.0898
10909,2016-12-31T15:00:00Z,2016-12-31T16:00:00+0100,133.102,1182.644,198.562,5213.64942,-2276.11167493,183.288,133.102
10910,2016-12-31T16:00:00Z,2016-12-31T17:00:00+0100,133.1142,1182.7524,198.5802,5215.51826062,-2274.41202816,183.3048,133.1142
10911,2016-12-31T17:00:00Z,2016-12-31T18:00:00+0100,133.1264,1182.8608,198.5984,5217.38781056,-2272.71283875,183.3216,133.1264
10912,2016-12-31T18:00:00Z,2016-12-31T19:00:00+0100,133.1386,1182.9692,198.6166,5219.25806994,-2271.01410664,183.3384,133.1386
10913,2016-12-31T19:00:00Z,2016-12-31T20:00:00+0100,133.1508,1183.0776,198.6348,5221.12903888,-2269.31583177,183.3552,133.1508
10914,2016-12-31T20:00:00Z,2016-12-31T21:00:00+0100,133.163,1183.186,198.653,5223.0007175,-2267.61801408,183.372,133.163
10915,2016-12-31T21:00:00Z,2016-12-31T22:00:00+0100,133.1752,1183.2944,198.6712,5224.87310592,-2265.92065351,183.3888,133.1752
10916,2016-12-31T22:00:00Z,2016-12-31T23:00:00+0100,133.1874,1183.4028,198.6894,5226.74620426,-2264.22375,183.4056,133.1874
10917,2016-12-31T23:00:00Z,2017-01-01T00:00:00+0100,133.1996,1183.5112,198.7076,5228.62001264,-2262.52730349,183.4224,133.1996
10918,2017-01-01T00:00:00Z,2017-01-01T01:00:00+0100,133.2118,1183.6196,198.7258,5230.49453118,-2260.83131392,183.4392,133.2118
10919,2017-01-01T01:00:00Z,2017-01-01T02:00:00+0100,133.224,1183.728,198.744,5232.36976,-2259.13578123,183.456,133.224
10920,2017-01-01T02:00:00Z,2017-01-01T03:00:00+0100,133.2362,1183.8364,198.7622,5234.24569922,-2257.44070536,183.4728,133.2362
10921,2017-01-01T03:00:00Z,2017-01-01T04:00:00+0100,133.2484,1183.9448,198.7804,5236.12234896,-2255.74608625,183.4896,133.2484
10922,2017-01-01T04:00:00Z,2017-01-01T05:00:00+0100,133.2606,1184.0532,198.7986,5237.99970934,-2254.05192384,183.5064,133.2606
10923,2017-01-01T05:00:00Z,2017-01-01T06:00:00+0100,133.2728,1184.1616,198.8168,5239.87778048,-2252.35821807,183.5232,133.2728
10924,2017-01-01T06:00:00Z,2017-01-01T07:00:00+0100,133.285,1184.27,198.835,5241.7565625,-2250.66496888,183.54,133.285
10925,2017-01-01T07:00:00Z,2017-01-01T08:00:00+0100,133.2972,1184.3784,198.8532,5243.63605552,-2248.97217621,183.5568,133.2972
10926,2017-01-01T08:00:00Z,2017-01-01T09:00:00+0100,133.3094,1184.4868,198.8714,5245.51625966,-2247.27984,183.5736,133.3094
10927,2017-01-01T09:00:00Z,2017-01-01T10:00:00+0100,133.3216,1184.5952,198.8896,5247.39717504,-2245.58796019,183.5904,133.3216
10928,2017-01-01T10:00:00Z,2017-01-01T11:00:00+0100,133.3338,1184.7036,198.9078,5249.27880178,-2243.89653672,183.6072,133.3338
10929,2017-01-01T11:00:00Z,2017-01-01T12:00:00+0100,133.346,1184.812,198.926,5251.16114,-2242.20556953,183.624,133.346
10930,2017-01-01T12:00:00Z,2017-01-01T13:00:00+0100,133.3582,1184.9204,198.9442,5253.04418982,-2240.51505856,183.6408,133.3582
10931,2017-01-01T13:00:00Z,2017-01-01T14:00:00+0100,133.3704,1185.0288,198.9624,5254.92795136,-2238.82500375,183.6576,133.3704
10932,2017-01-01T14:00:00Z,2017-01-01T15:00:00+0100,133.3826,1185.1372,198.9806,5256.81242474,-2237.13540504,183.6744,133.3826
10933,2017-01-01T15:00:00Z,2017-01-01T16:00:00+0100,133.3948,1185.2456,198.9988,5258.69761008,-2235.44626237,183.6912,133.3948
10934,2017-01-01T16:00:00Z,2017-01-01T17:00:00+0100,133.407,1185.354,199.017,5260.5835075,-2233.75757568,183.708,133.407
10935,2017-01-01T17:00:00Z,2017-01-01T18:00:00+0100,133.4192,1185.4624,199.0352,5262.47011712,-2232.06934491,183.7248,133.4192
10936,2017-01-01T18:00:00Z,2017-01-01T19:00:00+0100,133.4314,1185.5708,199.0534,5264.35743906,-2230.38157,183.7416,133.4314
10937,2017-01-01T19:00:00Z,2017-01-01T20:00:00+0100,133.4436,1185.6792,199.0716,5266.24547344,-2228.69425089,183.7584,133.4436
10938,2017-01-01T20:00:00Z,2017-01-01T21:00:00+0100,133.4558,1185.7876,199.0898,5268.13422038,-2227.00738752,183.7752,133.4558
10939,2017-01-01T21:00:00Z,2017-01-01T22:00:00+0100,133.468,1185.896,199.108,5270.02368,-2225.32097983,183.792,133.468
10940,2017-01-01T22:00:00Z,2017-01-01T23:00:00+0100,133.4802,1186.0044,199.1262,5271.91385242,-2223.63502776,183.8088,133.4802
10941,2017-01-01T23:00:00Z,2017-01-02T00:00:00+0100,133.4924,1186.1128,199.1444,5273.80473776,-2221.94953125,183.8256,133.4924
10942,2017-01-02T00:00:00Z,2017-01-02T01:00:00+0100,133.5046,1186.2212,199.1626,5275.69633614,-2220.26449024,183.8424,133.5046
10943,2017-01-02T01:00:00Z,2017-01-02T02:00:00+0100,133.5168,1186.3296,199.1808,5277.58864768,-2218.57990467,183.8592,133.5168
10944,2017-01-02T02:00:00Z,2017-01-02T03:00:00+0100,133.529,1186.438,199.199,5279.4816725,-2216.89577448,183.876,133.529
10945,2017-01-02T03:00:00Z,2017-01-02T04:00:00+0100,133.5412,1186.5464,199.2172,5281.37541072,-2215.21209961,183.8928,133.5412
10946,2017-01-02T04:00:00Z,2017-01-02T05:00:00+0100,133.5534,1186.6548,199.2354,5283.26986246,-2213.52888,183.9096,133.5534
10947,2017-01-02T05:00:00Z,2017-01-02T06:00:00+0100,133.5656,1186.7632,199.2536,5285.16502784,-2211.84611559,183.9264,133.5656
10948,2017-01-02T06:00:00Z,2017-01-02T07:00:00+0100,133.5778,1186.8716,199.2718,5287.06090698,-2210.16380632,183.9432,133.5778
10949,2017-01-02T07:00:00Z,2017-01-02T08:00:00+0100,133.59,1186.98,199.29,5288.9575,-2208.48195213,183.96,133.59
10950,2017-01-02T08:00:00Z,2017-01-02T09:00:00+0100,133.6022,1187.0884,199.3082,5290.85480702,-2206.80055296,183.9768,133.6022
10951,2017-01-02T09:00:00Z,2017-01-02T10:00:00+0100,133.6144,1187.1968,199.3264,5292.75282816,-2205.11960875,183.9936,133.6144
10952,2017-01-02T10:00:00Z,2017-01-02T11:00:00+0100,133.6266,1187.3052,199.3446,5294.65156354,-2203.43911944,184.0104,133.6266
10953,2017-01-02T11:00:00Z,2017-01-02T12:00:00+0100,133.6388,1187.4136,199.3628,5296.55101328,-2201.75908497,184.0272,133.6388
10954,2017-01-02T12:00:00Z,2017-01-02T13:00:00+0100,133.651,1187.522,199.381,5298.4511775,-2200.07950528,184.044,133.651
10955,2017-01-02T13:00:00Z,2017-01-02T14:00:00+0100,133.6632,1187.6304,199.3992,5300.35205632,-2198.40038031,184.0608,133.6632
10956,2017-01-02T14:00:00Z,2017-01-02T15:00:00+0100,133.6754,1187.7388,199.4174,5302.25364986,-2196.72171,184.0776,133.6754
10957,2017-01-02T15:00:00Z,2017-01-02T16:00:00+0100,133.6876,1187.8472,199.4356,5304.15595824,-2195.04349429,184.0944,133.6876
10958,2017-01-02T16:00:00Z,2017-01-02T17:00:00+0100,133.6998,1187.9556,199.4538,5306.05898158,-2193.36573312,184.1112,133.6998
10959,2017-01-02T17:00:00Z,2017-01-02T18:00:00+0100,133.712,1188.064,199.472,5307.96272,-2191.68842643,184.128,133.712
10960,2017-01-02T18:00:00Z,2017-01-02T19:00:00+0100,133.7242,1188.1724,199.4902,5309.86717362,-2190.01157416,184.1448,133.7242
10961,2017-01-02T19:00:00Z,2017-01-02T20:00:00+0100,133.7364,1188.2808,199.5084,5311.77234256,-2188.33517625,184.1616,133.7364
10962,2017-01-02T20:00:00Z,2017-01-02T21:00:00+0100,133.7486,1188.3892,199.5266,5313.67822694,-2186.65923264,184.1784,133.7486
10963,2017-01-02T21:00:00Z,2017-01-02T22:00:00+0100,133.7608,1188.4976,199.5448,5315.58482688,-2184.98374327,184.1952,133.7608
10964,2017-01-02T22:00:00Z,2017-01-02T23:00:00+0100,133.773,1188.606,199.563,5317.4921425,-2183.30870808,184.212,133.773
10965,2017-01-02T23:00:00Z,2017-01-03T00:00:00+0100,133.7852,1188.7144,199.5812,5319.40017392,-2181.63412701,184.2288,133.7852
10966,2017-01-03T00:00:00Z,2017-01-03T01:00:00+0100,133.7974,1188.8228,199.5994,5321.30892126,-2179.96,184.2456,133.7974
10967,2017-01-03T01:00:00Z,2017-01-03T02:00:00+0100,133.8096,1188.9312,199.6176,5323.21838464,-2178.28632699,184.2624,133.8096
10968,2017-01-03T02:00:00Z,2017-01-03T03:00:00+0100,133.8218,1189.0396,199.6358,5325.12856418,-2176.61310792,184.2792,133.8218
10969,2017-01-03T03:00:00Z,2017-01-03T04:00:00+0100,133.834,1189.148,199.654,5327.03946,-2174.94034273,184.296,133.834
10970,2017-01-03T04:00:00Z,2017-01-03T05:00:00+0100,133.8462,1189.2564,199.6722,5328.95107222,-2173.26803136,184.3128,133.8462
10971,2017-01-03T05:00:00Z,2017-01-03T06:00:00+0100,133.8584,1189.3648,199.6904,5330.86340096,-2171.59617375,184.3296,133.8584
10972,2017-01-03T06:00:00Z,2017-01-03T07:00:00+0100,133.8706,1189.4732,199.7086,5332.77644634,-2169.92476984,184.3464,133.8706
10973,2017-01-03T07:00:00Z,2017-01-03T08:00:00+0100,133.8828,1189.5816,199.7268,5334.69020848,-2168.25381957,184.3632,133.8828
10974,2017-01-03T08:00:00Z,2017-01-03T09:00:00+0100,133.895,1189.69,199.745,5336.6046875,-2166.58332288,184.38,133.895
10975,2017-01-03T09:00:00Z,2017-01-03T10:00:00+0100,133.9072,1189.7984,199.7632,5338.51988352,-2164.91327971,184.3968,133.9072
10976,2017-01-03T10:00:00Z,2017-01-03T11:00:00+0100,133.9194,1189.9068,199.7814,5340.43579666,-2163.24369,184.4136,133.9194
10977,2017-01-03T11:00:00Z,2017-01-03T12:00:00+0100,133.9316,1190.0152,199.7996,5342.35242704,-2161.57455369,184.4304,133.9316
10978,2017-01-03T12:00:00Z,2017-01-03T13:00:00+0100,133.9438,1190.1236,199.8178,5344.26977478,-2159.90587072,184.4472,133.9438
10979,2017-01-03T13:00:00Z,2017-01-03T14:00:00+0100,133.956,1190.232,199.836,5346.18784,-2158.23764103,184.464,133.956
10980,2017-01-03T14:00:00Z,2017-01-03T15:00:00+0100,133.9682,1190.3404,199.8542,5348.10662282,-2156.56986456,184.4808,133.9682
10981,2017-01-03T15:00:00Z,2017-01-03T16:00:00+0100,133.9804,1190.4488,199.8724,5350.02612336,-2154.90254125,184.4976,133.9804
10982,2017-01-03T16:00:00Z,2017-01-03T17:00:00+0100,133.9926,1190.5572,199.8906,5351.94634174,-2153.23567104,184.5144,133.9926
10983,2017-01-03T17:00:00Z,2017-01-03T18:00:00+0100,134.0048,1190.6656,199.9088,5353.86727808,-2151.56925387,184.5312,134.0048
10984,2017-01-03T18:00:00Z,2017-01-03T19:00:00+0100,134.017,1190.774,199.927,5355.7889325,-2149.90328968,184.548,134.017
10985,2017-01-03T19:00:00Z,2017-01-03T20:00:00+0100,134.0292,1190.8824,199.9452,5357.71130512,-2148.23777841,184.5648,134.0292
10986,2017-01-03T20:00:00Z,2017-01-03T21:00:00+0100,134.0414,1190.9908,199.9634,5359.63439606,-2146.57272,184.5816,134.0414
10987,2017-01-03T21:00:00Z,2017-01-03T22:00:00+0100,134.0536,1191.0992,199.9816,5361.55820544,-2144.90811439,184.5984,134.0536
10988,2017-01-03T22:00:00Z,2017-01-03T23:00:00+0100,134.0658,1191.2076,199.9998,5363.48273338,-2143.24396152,184.6152,134.0658
10989,2017-01-03T23:00:00Z,2017-01-04T00:00:00+0100,134.078,1191.316,200.018,5365.40798,-2141.58026133,184.632,134.078
10990,2017-01-04T00:00:00Z,2017-01-04T01:00:00+0100,134.0902,1191.4244,200.0362,5367.33394542,-2139.91701376,184.6488,134.0902
10991,2017-01-04T01:00:00Z,2017-01-04T02:00:00+0100,134.1024,1191.5328,200.0544,5369.26062976,-2138.25421875,184.6656,134.1024
10992,2017-01-04T02:00:00Z,2017-01-04T03:00:00+0100,134.1146,1191.6412,200.0726,5371.18803314,-2136.59187624,184.6824,134.1146
10993,2017-01-04T03:00:00Z,2017-01-04T04:00:00+0100,134.1268,1191.7496,200.0908,5373.11615568,-2134.92998617,184.6992,134.1268
10994,2017-01-04T04:00:00Z,2017-01-04T05:00:00+0100,134.139,1191.858,200.109,5375.0449975,-2133.26854848,184.716,134.139
10995,2017-01-04T05:00:00Z,2017-01-04T06:00:00+0100,134.1512,1191.9664,200.1272,5376.97455872,-2131.60756311,184.7328,134.1512
10996,2017-01-04T06:00:00Z,2017-01-04T07:00:00+0100,134.1634,1192.0748,200.1454,5378.90483946,-2129.94703,184.7496,134.1634
10997,2017-01-04T07:00:00Z,2017-01-04T08:00:00+0100,134.1756,1192.1832,200.1636,5380.83583984,-2128.28694909,184.7664,134.1756
10998,2017-01-04T08:00:00Z,2017-01-04T09:00:00+0100,134.1878,1192.2916,200.1818,5382.76755998,-2126.62732032,184.7832,134.1878
10999,2017-01-04T09:00:00Z,2017-01-04T10:00:00+0100,134.2,1192.4,200.2,5384.7,-2124.96814363,184.8,134.2
11000,2017-01-04T10:00:00Z,2017-01-04T11:00:00+0100,134.2122,1192.5084,200.2182,5386.63316002,-2123.30941896,184.8168,134.2122
11001,2017-01-04T11:00:00Z,2017-01-04T12:00:00+0100,134.2244,1192.6168,200.2364,5388.56704016,-2121.65114625,184.8336,134.2244
11002,2017-01-04T12:00:00Z,2017-01-04T13:00:00+0100,134.2366,1192.7252,200.2546,5390.50164054,-2119.99332544,184.8504,134.2366
11003,2017-01-04T13:00:00Z,2017-01-04T14:00:00+0100,134.2488,1192.8336,200.2728,5392.43696128,-2118.33595647,184.8672,134.2488
11004,2017-01-04T14:00:00Z,2017-01-04T15:00:00+0100,134.261,1192.942,200.291,5394.3730025,-2116.67903928,184.884,134.261
11005,2017-01-04T15:00:00Z,2017-01-04T16:00:00+0100,134.2732,1193.0504,200.3092,5396.30976432,-2115.02257381,184.9008,134.2732
11006,2017-01-04T16:00:00Z,2017-01-04T17:00:00+0100,134.2854,1193.1588,200.3274,5398.24724686,-2113.36656,184.9176,134.2854
11007,2017-01-04T17:00:00Z,2017-01-04T18:00:00+0100,134.2976,1193.2672,200.3456,5400.18545024,-2111.71099779,184.9344,134.2976
11008,2017-01-04T18:00:00Z,2017-01-04T19:00:00+0100,134.3098,1193.3756,200.3638,5402.12437458,-2110.05588712,184.9512,134.3098
11009,2017-01-04T19:00:00Z,2017-01-04T20:00:00+0100,134.322,1193.484,200.382,5404.06402,-2108.40122793,184.968,134.322
11010,2017-01-04T20:00:00Z,2017-01-04T21:00:00+0100,134.3342,1193.5924,200.4002,5406.00438662,-2106.74702016,184.9848,134.3342
11011,2017-01-04T21:00:00Z,2017-01-04T22:00:00+0100,134.3464,1193.7008,200.4184,5407.94547456,-2105.09326375,185.0016,134.3464
11012,2017-01-04T22:00:00Z,2017-01-04T23:00:00+0100,134.3586,1193.8092,200.4366,5409.88728394,-2103.43995864,185.0184,134.3586
11013,2017-01-04T23:00:00Z,2017-01-05T00:00:00+0100,134.3708,1193.9176,200.4548,5411.82981488,-2101.78710477,185.0352,134.3708
11014,2017-01-05T00:00:00Z,2017-01-05T01:00:00+0100,134.383,1194.026,200.473,5413.7730675,-2100.13470208,185.052,134.383
11015,2017-01-05T01:00:00Z,2017-01-05T02:00:00+0100,134.3952,1194.1344,200.4912,5415.71704192,-2098.48275051,185.0688,134.3952
11016,2017-01-05T02:00:00Z,2017-01-05T03:00:00+0100,134.4074,1194.2428,200.5094,5417.66173826,-2096.83125,185.0856,134.4074
11017,2017-01-05T03:00:00Z,2017-01-05T04:00:00+0100,134.4196,1194.3512,200.5276,5419.60715664,-2095.18020049,185.1024,134.4196
11018,2017-01-05T04:00:00Z,2017-01-05T05:00:00+0100,134.4318,1194.4596,200.5458,5421.55329718,-2093.52960192,185.1192,134.4318
11019,2017-01-05T05:00:00Z,2017-01-05T06:00:00+0100,134.444,1194.568,200.564,5423.50016,-2091.87945423,185.136,134.444
11020,2017-01-05T06:00:00Z,2017-01-05T07:00:00+0100,134.4562,1194.6764,200.5822,5425.44774522,-2090.22975736,185.1528,134.4562
